timestamp,burst
1447410512945290,1
1447410513007815,1
1447410513070292,1
1447410513132792,1
1447410513257793,1
1447410513320293,1
1447410513382794,1
1447410513507794,1
1447410513570295,1
1447410513632796,1
1447410513757796,1
1447410513820297,1
1447410513882802,1
1447410513945301,1
1447410514070300,1
1447410514132801,1
1447410514195303,1
1447410514257801,1
1447410514382805,1
1447410514445303,1
1447410514507805,1
1447410514570306,1
1447410514632808,1
1447410514757807,1
1447410514820307,1
1447410514882808,1
1447410514945307,1
1447410515070308,1
1447410515132809,1
1447410515195311,1
1447410515320312,1
1447410515382813,1
1447410515445314,1
1447410515570316,1
1447410515632813,1
1447410515695315,1
1447410515820317,1
1447410515882816,1
1447410515945319,1
1447410516070317,1
1447410516132817,1
1447410516195320,1
1447410516257820,1
1447410516320319,1
1447410516445323,1
1447410516507821,1
1447410516570321,1
1447410516695322,1
1447410516757823,1
1447410516820337,1
1447410516945338,1
1447410517007825,1
1447410517070325,1
1447410517132828,1
1447410517257827,1
1447410517320327,1
1447410517382828,1
1447410517507830,1
1447410517570331,1
1447410517632832,1
1447410517695332,1
1447410517820331,1
1447410517882832,1
1447410517945335,1
1447410518007834,1
1447410518070334,1
1447410518195339,1
1447410518257839,1
1447410518320337,1
1447410518382837,1
1447410518445338,1
1447410518570339,1
1447410518632838,1
1447410518695339,1
1447410518820341,1
1447410518882841,1
1447410518945342,1
1447410519070342,1
1447410519132845,1
1447410519195344,1
1447410519257846,1
1447410519382847,1
1447410519445345,1
1447410519507846,1
1447410519632849,1
1447410519695350,1
1447410519757849,1
1447410519820349,1
1447410519945354,1
1447410520007854,1
1447410520070351,1
1447410520195355,1
1447410520257855,1
1447410520320355,1
1447410520382855,1
1447410520507855,1
1447410520570356,1
1447410520632858,1
1447410520757856,1
1447410520820357,1
1447410520882857,1
1447410520945358,1
1447410521070357,1
1447410521132858,1
1447410521195358,1
1447410521257861,1
1447410521382859,1
1447410521445358,1
1447410521507864,1
1447410521570360,1
1447410521695360,1
1447410521757860,1
1447410521820361,1
1447410521882861,1
1447410522007864,1
1447410522070361,1
1447410522132861,1
1447410522195362,1
1447410522257862,1
1447410522320362,1
1447410522382863,1
1447410522445364,1
1447410522507864,1
1447410522570364,1
1447410522632864,1
1447410522695365,1
1447410522757865,1
1447410522820365,1
1447410522882868,1
1447410522945366,1
1447410523007868,1
1447410523070369,1
1447410523132870,1
1447410523195368,1
1447410523257870,1
1447410523320371,1
1447410523382871,1
1447410523445373,1
1447410523507872,1
1447410523570371,1
1447410523632875,1
1447410523695375,1
1447410523757874,1
1447410523820378,1
1447410523882875,1
1447410523945378,1
1447410524007880,1
1447410524070378,1
1447410524132878,1
1447410524195383,1
1447410524257883,1
1447410524320394,1
1447410524382880,1
1447410524445383,1
1447410524507885,1
1447410524570385,1
1447410524632883,1
1447410524695384,1
1447410524757887,1
1447410524820389,1
1447410524882889,1
1447410524945389,1
1447410525007888,1
1447410525070392,1
1447410525132889,1
1447410525195390,1
1447410525257890,1
1447410525320391,1
1447410525382892,1
1447410525445392,1
1447410525507893,1
1447410525570397,1
1447410525632895,1
1447410525695395,1
1447410525757897,1
1447410525820396,1
1447410525882899,1
1447410525945398,1
1447410526007898,1
1447410526070400,1
1447410526132903,1
1447410526195402,1
1447410526257904,1
1447410526320404,1
1447410526382905,1
1447410526445404,1
1447410526507904,1
1447410526570420,1
1447410526632907,1
1447410526695408,1
1447410526757907,1
1447410526820408,1
1447410526882912,1
1447410526945409,1
1447410527007909,1
1447410527070414,1
1447410527132912,1
1447410527195413,1
1447410527257914,1
1447410527320413,1
1447410527382914,1
1447410527507914,1
1447410527570417,1
1447410527632918,1
1447410527695419,1
1447410527820417,1
1447410527882918,1
1447410527945419,1
1447410528007921,1
1447410528132920,1
1447410528195422,1
1447410528257922,1
1447410528320422,1
1447410528445423,1
1447410528507926,1
1447410528570426,1
1447410528632925,1
1447410528757928,1
1447410528820428,1
1447410528945430,1
1447410529007929,1
1447410529070429,1
1447410529132930,1
1447410529195432,1
1447410529320433,1
1447410529382932,1
1447410529445435,1
1447410529507936,1
1447410529632935,1
1447410529695436,1
1447410529757937,1
1447410529882937,1
1447410529945438,1
1447410530007939,1
1447410530132938,1
1447410530195441,1
1447410530257942,1
1447410530382943,1
1447410530445441,1
1447410530507942,1
1447410530632942,1
1447410530695444,1
1447410530757945,1
1447410530820446,1
1447410530945446,1
1447410531007945,1
1447410531070448,1
1447410531195447,1
1447410531257948,1
1447410531320448,1
1447410531445449,1
1447410531507949,1
1447410531570451,1
1447410531695453,1
1447410531757954,1
1447410531820454,1
1447410531882956,1
1447410532007960,1
1447410532070457,1
1447410532132956,1
1447410532257956,1
1447410532320456,1
1447410532382959,1
1447410532445458,1
1447410532507960,1
1447410532632960,1
1447410532695462,1
1447410532757962,1
1447410532820461,1
1447410532945462,1
1447410533007966,1
1447410533070465,1
1447410533195465,1
1447410533257965,1
1447410533320468,1
1447410533445466,1
1447410533507966,1
1447410533570467,1
1447410533632971,1
1447410533695472,1
1447410533820470,1
1447410533882970,1
1447410533945473,1
1447410534070472,1
1447410534132972,1
1447410534195473,1
1447410534257973,1
1447410534382976,1
1447410534445475,1
1447410534507977,1
1447410534570479,1
1447410534695479,1
1447410534757979,1
1447410534820481,1
1447410534945491,1
1447410535007981,1
1447410535070483,1
1447410535132983,1
1447410535257983,1
1447410535320483,1
1447410535382984,1
1447410535445484,1
1447410535507988,1
1447410535632987,1
1447410535695488,1
1447410535820489,1
1447410535882989,1
1447410535945490,1
1447410536070489,1
1447410536132992,1
1447410536195492,1
1447410536320494,1
1447410536382995,1
1447410536445494,1
1447410536507997,1
1447410536632994,1
1447410536695497,1
1447410536757998,1
1447410536820497,1
1447410536945498,1
1447410537008000,1
1447410537070502,1
1447410537133003,1
1447410537257999,1
1447410537320501,1
1447410537383001,1
1447410537508004,1
1447410537570504,1
1447410537633004,1
1447410537695504,1
1447410537758007,1
1447410537883007,1
1447410537945509,1
1447410538008008,1
1447410538133009,1
1447410538195508,1
1447410538320509,1
1447410538383009,1
1447410538445512,1
1447410538508011,1
1447410538633014,1
1447410538695514,1
1447410538758015,1
1447410538883016,1
1447410538945515,1
1447410539008019,1
1447410539070518,1
1447410539195517,1
1447410539258017,1
1447410539320519,1
1447410539445521,1
1447410539508021,1
1447410539570520,1
1447410539695524,1
1447410539758022,1
1447410539820522,1
1447410539945525,1
1447410540008026,1
1447410540070524,1
1447410540195526,1
1447410540258028,1
1447410540320529,1
1447410540445527,1
1447410540508028,1
1447410540570530,1
1447410540633032,1
1447410540758030,1
1447410540820530,1
1447410540883031,1
1447410540945532,1
1447410541008032,1
1447410541133033,1
1447410541195535,1
1447410541258038,1
1447410541320537,1
1447410541445536,1
1447410541508039,1
1447410541570538,1
1447410541695540,1
1447410541758039,1
1447410541820539,1
1447410541945543,1
1447410542008043,1
1447410542070545,1
1447410542133045,1
1447410542195544,1
1447410542320548,1
1447410542383047,1
1447410542445548,1
1447410542570549,1
1447410542633047,1
1447410542695548,1
1447410542820549,1
1447410542883050,1
1447410542945552,1
1447410543008053,1
1447410543133055,1
1447410543195552,1
1447410543320556,1
1447410543383055,1
1447410543445554,1
1447410543570555,1
1447410543633056,1
1447410543695556,1
1447410543820560,1
1447410543883059,1
1447410543945560,1
1447410544008072,1
1447410544133060,1
1447410544195561,1
1447410544258061,1
1447410544383062,1
1447410544445562,1
1447410544508064,1
1447410544570565,1
1447410544695566,1
1447410544758066,1
1447410544820569,1
1447410544883068,1
1447410545008067,1
1447410545070569,1
1447410545133069,1
1447410545258081,1
1447410545320570,1
1447410545383086,1
1447410545445573,1
1447410545508072,1
1447410545633073,1
1447410545695575,1
1447410545758074,1
1447410545820575,1
1447410545945578,1
1447410546008077,1
1447410546070578,1
1447410546195579,1
1447410546258079,1
1447410546320579,1
1447410546383081,1
1447410546445581,1
1447410546570582,1
1447410546633084,1
1447410546695586,1
1447410546758083,1
1447410546883085,1
1447410546945585,1
1447410547008087,1
1447410547133087,1
1447410547195589,1
1447410547258091,1
1447410547320588,1
1447410547445589,1
1447410547508091,1
1447410547570593,1
1447410547695591,1
1447410547758092,1
1447410547820596,1
1447410547883096,1
1447410548008097,1
1447410548070596,1
1447410548133096,1
1447410548195597,1
1447410548320601,1
1447410548383098,1
1447410548445598,1
1447410548570602,1
1447410548633101,1
1447410548695602,1
1447410548758101,1
1447410548883102,1
1447410548945604,1
1447410549008104,1
1447410549070604,1
1447410549195605,1
1447410549258109,1
1447410549320610,1
1447410549445607,1
1447410549508107,1
1447410549570609,1
1447410549695609,1
1447410549758110,1
1447410549820610,1
1447410549945613,1
1447410550008124,1
1447410550070617,1
1447410550195616,1
1447410550258113,1
1447410550320615,1
1447410550383116,1
1447410550508114,1
1447410550570614,1
1447410550633119,1
1447410550758115,1
1447410550820615,1
1447410550883117,1
1447410550945616,1
1447410551008116,1
1447410551133119,1
1447410551195616,1
1447410551258117,1
1447410551383118,1
1447410551445618,1
1447410551508118,1
1447410551570618,1
1447410551633118,1
1447410551695619,1
1447410551758119,1
1447410551820619,1
1447410551883119,1
1447410551945623,1
1447410552008125,1
1447410552070622,1
1447410552133121,1
1447410552195621,1
1447410552258122,1
1447410552320622,1
1447410552383124,1
1447410552445626,1
1447410552508126,1
1447410552570627,1
1447410552633139,1
1447410552695629,1
1447410552758127,1
1447410552820631,1
1447410552883130,1
1447410552945633,1
1447410553008131,1
1447410553070633,1
1447410553133131,1
1447410553195632,1
1447410553258133,1
1447410553320633,1
1447410553383136,1
1447410553445634,1
1447410553508137,1
1447410553570637,1
1447410553633138,1
1447410553695637,1
1447410553758138,1
1447410553820639,1
1447410553883139,1
1447410553945640,1
1447410554008143,1
1447410554070645,1
1447410554133146,1
1447410554195645,1
1447410554258147,1
1447410554320644,1
1447410554383145,1
1447410554445646,1
1447410554508146,1
1447410554570649,1
1447410554633148,1
1447410554695648,1
1447410554758151,1
1447410554820650,1
1447410554883150,1
1447410554945653,1
1447410555008152,1
1447410555070652,1
1447410555133154,1
1447410555195656,1
1447410555258155,1
1447410555320658,1
1447410555383156,1
1447410555445658,1
1447410555508157,1
1447410555570659,1
1447410555633160,1
1447410555695665,1
1447410555758163,1
1447410555820663,1
1447410555883163,1
1447410555945664,1
1447410556008163,1
1447410556070665,1
1447410556133166,1
1447410556195669,1
1447410556258170,1
1447410556320680,1
1447410556383169,1
1447410556445668,1
1447410556508170,1
1447410556570669,1
1447410556633171,1
1447410556695673,1
1447410556758185,1
1447410556820672,1
1447410556945675,1
1447410557008174,1
1447410557070675,1
1447410557133176,1
1447410557258177,1
1447410557320680,1
1447410557383177,1
1447410557508179,1
1447410557570680,1
1447410557633181,1
1447410557695681,1
1447410557820681,1
1447410557883182,1
1447410557945681,1
1447410558070681,1
1447410558133183,1
1447410558195682,1
1447410558258182,1
1447410558320686,1
1447410558445682,1
1447410558508183,1
1447410558570685,1
1447410558695683,1
1447410558758183,1
1447410558820686,1
1447410558945685,1
1447410559008186,1
1447410559070691,1
1447410559133185,1
1447410559195685,1
1447410559258188,1
1447410559320688,1
1447410559383188,1
1447410559445688,1
1447410559508187,1
1447410559570690,1
1447410559633188,1
1447410559695689,1
1447410559758189,1
1447410559820689,1
1447410559883192,1
1447410559945692,1
1447410560008196,1
1447410560070692,1
1447410560133192,1
1447410560195693,1
1447410560258195,1
1447410560320694,1
1447410560383195,1
1447410560445694,1
1447410560508196,1
1447410560570696,1
1447410560633200,1
1447410560695697,1
1447410560758197,1
1447410560820698,1
1447410560883200,1
1447410560945699,1
1447410561008201,1
1447410561070702,1
1447410561133203,1
1447410561195703,1
1447410561258204,1
1447410561320707,1
1447410561383204,1
1447410561445705,1
1447410561508207,1
1447410561570708,1
1447410561633208,1
1447410561695708,1
1447410561758209,1
1447410561820720,1
1447410561883212,1
1447410561945714,1
1447410562008214,1
1447410562070714,1
1447410562133219,1
1447410562195714,1
1447410562258214,1
1447410562320717,1
1447410562383218,1
1447410562445719,1
1447410562508217,1
1447410562570718,1
1447410562633221,1
1447410562695722,1
1447410562758220,1
1447410562820721,1
1447410562883222,1
1447410562945726,1
1447410563008225,1
1447410563070727,1
1447410563133226,1
1447410563195725,1
1447410563258226,1
1447410563320727,1
1447410563383230,1
1447410563445728,1
1447410563508229,1
1447410563570730,1
1447410563633232,1
1447410563695731,1
1447410563758231,1
1447410563820732,1
1447410563883232,1
1447410563945734,1
1447410564008236,1
1447410564070738,1
1447410564133235,1
1447410564195737,1
1447410564258237,1
1447410564320740,1
1447410564383242,1
1447410564445741,1
1447410564508240,1
1447410564570740,1
1447410564633244,1
1447410564695745,1
1447410564758243,1
1447410564820744,1
1447410564883244,1
1447410564945745,1
1447410565070746,1
1447410565133248,1
1447410565195747,1
1447410565320748,1
1447410565383249,1
1447410565445749,1
1447410565508250,1
1447410565633252,1
1447410565695754,1
1447410565758254,1
1447410565883254,1
1447410565945754,1
1447410566008254,1
1447410566070757,1
1447410566195757,1
1447410566258258,1
1447410566320759,1
1447410566383260,1
1447410566445763,1
1447410566570760,1
1447410566633263,1
1447410566695763,1
1447410566758262,1
1447410566883262,1
1447410566945763,1
1447410567008264,1
1447410567133264,1
1447410567195765,1
1447410567258266,1
1447410567383268,1
1447410567445769,1
1447410567508268,1
1447410567633271,1
1447410567695770,1
1447410567820772,1
1447410567883272,1
1447410567945771,1
1447410568070774,1
1447410568133276,1
1447410568195779,1
1447410568258279,1
1447410568320777,1
1447410568445777,1
1447410568508278,1
1447410568570779,1
1447410568633280,1
1447410568758279,1
1447410568820781,1
1447410568883282,1
1447410568945795,1
1447410569070782,1
1447410569133282,1
1447410569195785,1
1447410569320784,1
1447410569383284,1
1447410569445787,1
1447410569570788,1
1447410569633288,1
1447410569695789,1
1447410569758290,1
1447410569883291,1
1447410569945790,1
1447410570008291,1
1447410570070796,1
1447410570195794,1
1447410570258295,1
1447410570320793,1
1447410570445794,1
1447410570508296,1
1447410570570795,1
1447410570695796,1
1447410570758302,1
1447410570820797,1
1447410570945798,1
1447410571008301,1
1447410571070800,1
1447410571195800,1
1447410571258301,1
1447410571320803,1
1447410571383304,1
1447410571508305,1
1447410571570805,1
1447410571633304,1
1447410571695804,1
1447410571820805,1
1447410571883305,1
1447410571945805,1
1447410572008309,1
1447410572070808,1
1447410572195810,1
1447410572258309,1
1447410572320809,1
1447410572445809,1
1447410572508312,1
1447410572570813,1
1447410572633311,1
1447410572758312,1
1447410572820813,1
1447410572883318,1
1447410572945816,1
1447410573008317,1
1447410573070815,1
1447410573133316,1
1447410573195818,1
1447410573258316,1
1447410573320818,1
1447410573383320,1
1447410573445817,1
1447410573508317,1
1447410573570818,1
1447410573633318,1
1447410573695818,1
1447410573758320,1
1447410573820819,1
1447410573883320,1
1447410574008322,1
1447410574070822,1
1447410574133323,1
1447410574195825,1
1447410574258324,1
1447410574320825,1
1447410574383326,1
1447410574445825,1
1447410574508325,1
1447410574570828,1
1447410574633329,1
1447410574695832,1
1447410574758328,1
1447410574820833,1
1447410574883330,1
1447410574945831,1
1447410575008334,1
1447410575070835,1
1447410575133335,1
1447410575195835,1
1447410575258338,1
1447410575320840,1
1447410575383340,1
1447410575445837,1
1447410575508342,1
1447410575570840,1
1447410575633339,1
1447410575695839,1
1447410575758340,1
1447410575820840,1
1447410575883340,1
1447410575945841,1
1447410576008341,1
1447410576070841,1
1447410576133342,1
1447410576195842,1
1447410576258342,1
1447410576320843,1
1447410576383343,1
1447410576445843,1
1447410576508345,1
1447410576633344,1
1447410576695844,1
1447410576758349,1
1447410576820844,1
1447410576883346,1
1447410576945850,1
1447410577008345,1
1447410577070846,1
1447410577133346,1
1447410577195847,1
1447410577258347,1
1447410577320847,1
1447410577383348,1
1447410577445849,1
1447410577508348,1
1447410577570851,1
1447410577633348,1
1447410577695851,1
1447410577758352,1
1447410577820851,1
1447410577883352,1
1447410577945853,1
1447410578008353,1
1447410578070854,1
1447410578133361,1
1447410578195855,1
1447410578258355,1
1447410578320857,1
1447410578383356,1
1447410578445857,1
1447410578508358,1
1447410578570859,1
1447410578633361,1
1447410578695863,1
1447410578758360,1
1447410578820862,1
1447410578883362,1
1447410578945863,1
1447410579008366,1
1447410579070866,1
1447410579133366,1
1447410579195869,1
1447410579258368,1
1447410579320868,1
1447410579383369,1
1447410579445870,1
1447410579508370,1
1447410579570871,1
1447410579633371,1
1447410579695872,1
1447410579758373,1
1447410579820874,1
1447410579883374,1
1447410579945880,1
1447410580008377,1
1447410580070875,1
1447410580133379,1
1447410580195882,1
1447410580258379,1
1447410580320881,1
1447410580383381,1
1447410580445881,1
1447410580508382,1
1447410580570893,1
1447410580633382,1
1447410580695885,1
1447410580758384,1
1447410580820887,1
1447410580883388,1
1447410580945887,1
1447410581008391,1
1447410581070888,1
1447410581133388,1
1447410581195889,1
1447410581258389,1
1447410581320890,1
1447410581383389,1
1447410581445890,1
1447410581508390,1
1447410581570890,1
1447410581633388,1
1447410581695890,1
1447410581758392,1
1447410581820890,1
1447410581883391,1
1447410581945896,1
1447410582008395,1
1447410582070898,1
1447410582133397,1
1447410582195897,1
1447410582258394,1
1447410582320896,1
1447410582383394,1
1447410582445895,1
1447410582508394,1
1447410582570896,1
1447410582633395,1
1447410582695897,1
1447410582758397,1
1447410582820898,1
1447410582883398,1
1447410582945898,1
1447410583008399,1
1447410583070899,1
1447410583133402,1
1447410583195900,1
1447410583258401,1
1447410583320902,1
1447410583383401,1
1447410583445902,1
1447410583508404,1
1447410583570903,1
1447410583633405,1
1447410583695906,1
1447410583758405,1
1447410583820909,1
1447410583883408,1
1447410583945909,1
1447410584008410,1
1447410584070908,1
1447410584133408,1
1447410584195910,1
1447410584258410,1
1447410584320911,1
1447410584383411,1
1447410584445911,1
1447410584508412,1
1447410584570913,1
1447410584633414,1
1447410584695915,1
1447410584758416,1
1447410584820919,1
1447410584883416,1
1447410584945918,1
1447410585008419,1
1447410585070919,1
1447410585133419,1
1447410585195920,1
1447410585258421,1
1447410585320922,1
1447410585383422,1
1447410585445922,1
1447410585508425,1
1447410585570926,1
1447410585633426,1
1447410585695926,1
1447410585758425,1
1447410585820928,1
1447410585883428,1
1447410585945930,1
1447410586008431,1
1447410586070931,1
1447410586133432,1
1447410586195932,1
1447410586258431,1
1447410586320933,1
1447410586383434,1
1447410586445935,1
1447410586508437,1
1447410586570936,1
1447410586633437,1
1447410586695937,1
1447410586758436,1
1447410586820940,1
1447410586883440,1
1447410586945940,1
1447410587008443,1
1447410587070942,1
1447410587133441,1
1447410587195944,1
1447410587258443,1
1447410587320945,1
1447410587383447,1
1447410587445947,1
1447410587508448,1
1447410587570948,1
1447410587633447,1
1447410587695948,1
1447410587758454,1
1447410587820952,1
1447410587883452,1
1447410587945951,1
1447410588008454,1
1447410588070954,1
1447410588133454,1
1447410588195955,1
1447410588258457,1
1447410588320960,1
1447410588383456,1
1447410588445957,1
1447410588508458,1
1447410588570960,1
1447410588633459,1
1447410588695960,1
1447410588758463,1
1447410588820960,1
1447410588883463,1
1447410589008465,1
1447410589070965,1
1447410589133465,1
1447410589195965,1
1447410589320967,1
1447410589383468,1
1447410589445966,1
1447410589508469,1
1447410589633472,1
1447410589695970,1
1447410589758474,1
1447410589820971,1
1447410589945976,1
1447410590008475,1
1447410590070979,1
1447410590133475,1
1447410590258476,1
1447410590320977,1
1447410590383478,1
1447410590508477,1
1447410590570979,1
1447410590633480,1
1447410590758482,1
1447410590820980,1
1447410590883480,1
1447410591008479,1
1447410591070981,1
1447410591133482,1
1447410591258480,1
1447410591320982,1
1447410591383483,1
1447410591445983,1
1447410591570983,1
1447410591633483,1
1447410591695982,1
1447410591820983,1
1447410591883482,1
1447410591945984,1
1447410592008483,1
1447410592133483,1
1447410592195983,1
1447410592258484,1
1447410592320986,1
1447410592383485,1
1447410592445985,1
1447410592508486,1
1447410592570987,1
1447410592633487,1
1447410592695988,1
1447410592758489,1
1447410592821005,1
1447410592883490,1
1447410592945994,1
1447410593008495,1
1447410593070995,1
1447410593133498,1
1447410593195994,1
1447410593258495,1
1447410593320998,1
1447410593383497,1
1447410593445997,1
1447410593508499,1
1447410593571000,1
1447410593633499,1
1447410593695999,1
1447410593758501,1
1447410593821003,1
1447410593883504,1
1447410593946004,1
1447410594008505,1
1447410594071004,1
1447410594133505,1
1447410594196009,1
1447410594258508,1
1447410594321010,1
1447410594383509,1
1447410594446012,1
1447410594508514,1
1447410594571010,1
1447410594633510,1
1447410594696011,1
1447410594758512,1
1447410594821013,1
1447410594883513,1
1447410594946014,1
1447410595008516,1
1447410595071016,1
1447410595133517,1
1447410595196017,1
1447410595258519,1
1447410595321019,1
1447410595383519,1
1447410595446018,1
1447410595508530,1
1447410595571022,1
1447410595633520,1
1447410595696021,1
1447410595758521,1
1447410595883520,1
1447410595946021,1
1447410596008522,1
1447410596071025,1
1447410596133526,1
1447410596258522,1
1447410596321024,1
1447410596383525,1
1447410596508523,1
1447410596571023,1
1447410596633528,1
1447410596696024,1
1447410596758526,1
1447410596821029,1
1447410596883527,1
1447410596946027,1
1447410597008528,1
1447410597071028,1
1447410597133528,1
1447410597196028,1
1447410597258531,1
1447410597321029,1
1447410597383529,1
1447410597446032,1
1447410597508530,1
1447410597571032,1
1447410597633533,1
1447410597696034,1
1447410597758538,1
1447410597821036,1
1447410597883536,1
1447410597946037,1
1447410598008537,1
1447410598071036,1
1447410598133537,1
1447410598196039,1
1447410598258540,1
1447410598321042,1
1447410598383545,1
1447410598446045,1
1447410598508542,1
1447410598571043,1
1447410598633545,1
1447410598696045,1
1447410598758547,1
1447410598821045,1
1447410598883547,1
1447410598946050,1
1447410599008549,1
1447410599071049,1
