timestamp,burst,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw,serie
1418840372052310,1,INS_SOLUTION_GOOD,51.76086,-1.261631,108.520963,5735870.58026,619970.56454,-108.520963,30U,-0.31131,-0.785097,-0.032833,0.045317,0.012597,4.338212,3
1418840373614628,1,INS_SOLUTION_GOOD,51.760857,-1.261656,108.301802,5735870.18606,619968.819158,-108.301802,30U,-0.43866,-1.319299,-0.052404,0.050317,0.011481,4.392253,3
1418840380676304,1,INS_SOLUTION_GOOD,51.760836,-1.261777,108.438954,5735867.68666,619960.51146,-108.438954,30U,-0.199103,-0.639728,-0.007215,0.030031,-0.035385,4.389036,4
1418840382676071,1,INS_SOLUTION_GOOD,51.760832,-1.261799,108.028666,5735867.19094,619959.004127,-108.028666,30U,-0.544963,-1.266709,0.040765,0.040916,-0.03998,4.269198,4
1418840383738447,1,INS_SOLUTION_GOOD,51.760823,-1.261824,107.779867,5735866.11017,619957.358399,-107.779867,30U,-1.612634,-1.823098,0.069975,0.041843,0.015991,3.947694,4
1418840384488360,1,INS_SOLUTION_GOOD,51.760808,-1.261841,107.631523,5735864.42747,619956.223955,-107.631523,30U,-2.656127,-1.22492,-0.113256,0.013076,0.039248,3.554799,4
1418840385175778,1,INS_SOLUTION_GOOD,51.760789,-1.261849,107.70904,5735862.29067,619955.704701,-107.70904,30U,-3.602057,-0.307377,-0.074809,0.003622,0.030886,3.193395,4
1418840387238039,1,INS_SOLUTION_GOOD,51.760702,-1.26181,107.685414,5735852.72298,619958.638089,-107.685414,30U,-5.684318,2.133006,-0.028862,-0.009899,0.007859,2.779597,5
1418840387612996,1,INS_SOLUTION_GOOD,51.760682,-1.261797,107.695698,5735850.55265,619959.536918,-107.695698,30U,-5.826898,2.323186,-0.035416,-0.014497,0.005521,2.762842,5
1418840387925459,1,INS_SOLUTION_GOOD,51.760665,-1.261787,107.704224,5735848.69247,619960.33693,-107.704224,30U,-5.914825,2.394758,0.00268,-0.015432,0.003533,2.754434,5
1418840388300415,1,INS_SOLUTION_GOOD,51.760646,-1.261772,107.732853,5735846.60209,619961.357394,-107.732853,30U,-6.008266,2.51296,-0.098052,-0.017985,0.008858,2.74793,5
1418840388612879,1,INS_SOLUTION_GOOD,51.760629,-1.261761,107.75604,5735844.67272,619962.214151,-107.75604,30U,-6.166198,2.593981,0.022056,-0.013192,0.003692,2.746155,5
1418840390300182,1,INS_SOLUTION_GOOD,51.760532,-1.261694,107.816328,5735834.00634,619967.103055,-107.816328,30U,-6.72914,2.75417,-0.029719,-0.019736,0.007609,2.753774,6
1418840390612646,1,INS_SOLUTION_GOOD,51.760513,-1.261681,107.839859,5735831.88209,619968.032576,-107.839859,30U,-6.671694,2.752671,-0.035544,-0.018334,0.003576,2.753664,6
1418840390925109,1,INS_SOLUTION_GOOD,51.760494,-1.261668,107.851737,5735829.7882,619968.94545,-107.851737,30U,-6.536581,2.679373,-0.087876,-0.011775,0.008297,2.753795,6
1418840391237573,1,INS_SOLUTION_GOOD,51.760477,-1.261656,107.832915,5735827.90705,619969.829034,-107.832915,30U,-6.429244,2.601182,-0.128265,-0.008545,0.000892,2.754131,6
1418840391550035,1,INS_SOLUTION_GOOD,51.760458,-1.261644,107.845786,5735825.89267,619970.708198,-107.845786,30U,-6.303782,2.581003,0.053692,-0.013665,-0.003627,2.755162,6
1418840393112354,1,INS_SOLUTION_GOOD,51.760373,-1.261587,107.829276,5735816.53892,619974.862117,-107.829276,30U,-5.96378,2.394176,-0.019316,0.003768,0.011569,2.758813,7
1418840393424818,1,INS_SOLUTION_GOOD,51.760357,-1.261576,107.811408,5735814.70629,619975.676641,-107.811408,30U,-5.972749,2.357209,-0.099607,0.003032,-0.003061,2.762037,7
1418840393799774,1,INS_SOLUTION_GOOD,51.760337,-1.261564,107.806509,5735812.56955,619976.577309,-107.806509,30U,-6.002701,2.407645,0.079292,0.011206,0.005387,2.767329,7
1418840394112237,1,INS_SOLUTION_GOOD,51.76032,-1.261553,107.815298,5735810.65737,619977.375295,-107.815298,30U,-6.058061,2.319272,-0.015976,0.010527,-2.6e-05,2.769977,7
1418840394424701,1,INS_SOLUTION_GOOD,51.760303,-1.261542,107.786494,5735808.76755,619978.199049,-107.786494,30U,-6.044485,2.337397,-0.019502,0.003657,0.006005,2.77669,7
1418840395987019,1,INS_SOLUTION_GOOD,51.760217,-1.26149,107.806883,5735799.32119,619981.95594,-107.806883,30U,-6.248582,2.227028,-0.020279,0.002643,0.002046,2.80173,8
1418840396361973,1,INS_SOLUTION_GOOD,51.760197,-1.261479,107.791434,5735797.09519,619982.819773,-107.791434,30U,-6.208251,2.195387,-0.030226,0.006713,0.005187,2.799854,8
1418840396674437,1,INS_SOLUTION_GOOD,51.760179,-1.261468,107.802658,5735795.13105,619983.573139,-107.802658,30U,-6.192435,2.223582,-0.009519,0.011801,-0.002329,2.79335,8
1418840396986902,1,INS_SOLUTION_GOOD,51.760161,-1.261458,107.794542,5735793.16587,619984.34696,-107.794542,30U,-6.227042,2.264794,0.027231,0.004809,0.001393,2.78911,8
1418840397299366,1,INS_SOLUTION_GOOD,51.760144,-1.261448,107.798679,5735791.301,619985.107581,-107.798679,30U,-6.268038,2.255239,0.000334,0.009227,-0.000818,2.792539,8
1418840398799190,1,INS_SOLUTION_GOOD,51.760059,-1.2614,107.747405,5735781.92283,619988.589001,-107.747405,30U,-6.199996,2.051923,0.115918,0.010792,0.001395,2.821715,9
1418840399111654,1,INS_SOLUTION_GOOD,51.760042,-1.261391,107.749311,5735779.97286,619989.281025,-107.749311,30U,-6.099456,1.971553,-0.059369,0.022131,-0.006213,2.823198,9
1418840399486611,1,INS_SOLUTION_GOOD,51.760021,-1.26138,107.770858,5735777.67466,619990.105683,-107.770858,30U,-5.984641,1.929936,0.074205,0.023969,-0.005821,2.824841,9
1418840399861567,1,INS_SOLUTION_GOOD,51.760002,-1.26137,107.761537,5735775.55936,619990.848892,-107.761537,30U,-5.883287,1.896537,0.021445,0.034065,-0.018822,2.829019,9
1418840400236524,1,INS_SOLUTION_GOOD,51.759982,-1.261359,107.73432,5735773.36091,619991.649043,-107.73432,30U,-5.776515,1.864856,0.107233,0.04616,-0.010851,2.831537,9
1418840401986319,1,INS_SOLUTION_GOOD,51.759894,-1.261314,107.662281,5735763.68604,619994.996898,-107.662281,30U,-5.297101,1.686323,0.099212,0.024163,-0.009142,2.836873,10
1418840402423768,1,INS_SOLUTION_GOOD,51.759874,-1.261303,107.686529,5735761.49811,619995.772781,-107.686529,30U,-5.202397,1.663949,0.049651,0.023551,-0.015046,2.834906,10
1418840402798725,1,INS_SOLUTION_GOOD,51.759857,-1.261294,107.656441,5735759.54806,619996.442584,-107.656441,30U,-5.14261,1.622791,0.102006,0.027757,-0.015396,2.834068,10
1418840403173679,1,INS_SOLUTION_GOOD,51.759839,-1.261285,107.661836,5735757.62893,619997.128725,-107.661836,30U,-5.064115,1.570814,0.061494,0.030322,-0.011411,2.834327,10
1418840403611130,1,INS_SOLUTION_GOOD,51.759819,-1.261275,107.633356,5735755.44741,619997.87808,-107.633356,30U,-4.945919,1.54508,0.058041,0.029952,-0.008977,2.8343,10
1418840405298433,1,INS_SOLUTION_GOOD,51.759748,-1.261238,107.629453,5735747.59091,620000.621836,-107.629453,30U,-4.508997,1.417831,0.088626,0.027555,-0.016451,2.838179,11
1418840405735882,1,INS_SOLUTION_GOOD,51.759731,-1.261229,107.589475,5735745.64335,620001.28531,-107.589475,30U,-4.42213,1.381632,0.106211,0.023051,-0.011942,2.838322,11
1418840406173331,1,INS_SOLUTION_GOOD,51.759713,-1.26122,107.552779,5735743.74969,620001.927566,-107.552779,30U,-4.355462,1.365976,0.059037,0.020285,-0.009676,2.839482,11
1418840406610780,1,INS_SOLUTION_GOOD,51.759696,-1.261212,107.519436,5735741.82035,620002.58107,-107.519436,30U,-4.4855,1.40339,0.038811,0.016135,-0.009222,2.841291,11
1418840407048229,1,INS_SOLUTION_GOOD,51.759678,-1.261203,107.489903,5735739.83009,620003.250166,-107.489903,30U,-4.623129,1.446059,0.099681,0.01571,-0.006976,2.843927,11
1418840409047995,1,INS_SOLUTION_GOOD,51.75959,-1.261159,107.478644,5735730.15107,620006.489483,-107.478644,30U,-5.21504,1.567014,0.044404,-0.002448,-0.008703,2.854509,12
1418840409422952,1,INS_SOLUTION_GOOD,51.759573,-1.26115,107.493035,5735728.24888,620007.125171,-107.493035,30U,-5.389352,1.596066,0.121952,-0.006156,-0.00464,2.855514,12
1418840409797908,1,INS_SOLUTION_GOOD,51.759554,-1.261141,107.467184,5735726.17783,620007.794558,-107.467184,30U,-5.598744,1.651297,0.043861,-0.008715,-0.001992,2.856358,12
1418840410172863,1,INS_SOLUTION_GOOD,51.759535,-1.261132,107.477721,5735724.01289,620008.511379,-107.477721,30U,-5.810865,1.717031,0.038823,-0.007719,-0.005717,2.855066,12
1418840410547821,1,INS_SOLUTION_GOOD,51.759514,-1.261122,107.445649,5735721.75549,620009.245178,-107.445649,30U,-6.194217,1.861322,0.088754,-0.010253,-0.002614,2.853463,12
1418840411985153,1,INS_SOLUTION_GOOD,51.759427,-1.261079,107.383214,5735712.12669,620012.430673,-107.383214,30U,-7.09486,2.197286,0.025136,-0.014932,-0.000427,2.845069,13
1418840412297617,1,INS_SOLUTION_GOOD,51.759408,-1.261069,107.406862,5735709.97713,620013.171478,-107.406862,30U,-7.23833,2.271482,0.05207,-0.016691,-0.000204,2.841817,13
1418840412610079,1,INS_SOLUTION_GOOD,51.759387,-1.261059,107.396005,5735707.66109,620013.961318,-107.396005,30U,-7.318976,2.350951,0.032883,-0.016851,0.000226,2.837946,13
1418840412922544,1,INS_SOLUTION_GOOD,51.759367,-1.261048,107.393014,5735705.48037,620014.716134,-107.393014,30U,-7.310956,2.394618,0.019638,-0.023209,-0.004966,2.832282,13
1418840413172515,1,INS_SOLUTION_GOOD,51.75935,-1.261039,107.417176,5735703.57786,620015.402405,-107.417176,30U,-7.283778,2.380102,0.06302,-0.02512,-0.012953,2.828274,13
1418840414484862,1,INS_SOLUTION_GOOD,51.759264,-1.260991,107.344871,5735694.14026,620018.919902,-107.344871,30U,-7.242635,2.605186,0.03799,-0.03361,-0.008237,2.803364,14
1418840414797326,1,INS_SOLUTION_GOOD,51.759244,-1.26098,107.320944,5735691.98026,620019.746285,-107.320944,30U,-7.274537,2.628457,0.148019,-0.027187,0.000185,2.803202,14
1418840415047296,1,INS_SOLUTION_GOOD,51.759227,-1.26097,107.31117,5735690.10022,620020.469435,-107.31117,30U,-7.317497,2.619934,-0.061234,-0.029133,0.000366,2.8025,14
1418840415359758,1,INS_SOLUTION_GOOD,51.759207,-1.260959,107.343916,5735687.88581,620021.334418,-107.343916,30U,-7.386389,2.657746,0.048904,-0.022011,-0.00137,2.80222,14
1418840415609731,1,INS_SOLUTION_GOOD,51.75919,-1.260949,107.331369,5735685.96763,620022.073848,-107.331369,30U,-7.492779,2.708371,0.102463,-0.022873,-0.002561,2.801443,14
1418840416859584,1,INS_SOLUTION_GOOD,51.759104,-1.260898,107.323151,5735676.49682,620025.780942,-107.323151,30U,-7.834093,2.914775,0.050682,-0.015715,-0.005201,2.788046,15
1418840417109556,1,INS_SOLUTION_GOOD,51.759086,-1.260887,107.304762,5735674.469,620026.597463,-107.304762,30U,-7.894698,3.026035,0.068597,-0.011166,-0.006704,2.778533,15
1418840417359526,1,INS_SOLUTION_GOOD,51.759068,-1.260876,107.320756,5735672.54938,620027.406167,-107.320756,30U,-7.921894,3.123076,0.117111,-0.012064,-0.003489,2.76749,15
1418840417609498,1,INS_SOLUTION_GOOD,51.75905,-1.260864,107.304048,5735670.51383,620028.280928,-107.304048,30U,-7.889798,3.225704,0.002307,-0.016986,0.002033,2.75589,15
1418840417859469,1,INS_SOLUTION_GOOD,51.759033,-1.260853,107.308628,5735668.64522,620029.110557,-107.308628,30U,-7.856032,3.310803,0.013069,-0.02264,-0.001954,2.747754,15
1418840419359294,1,INS_SOLUTION_GOOD,51.758926,-1.260776,107.415878,5735656.8844,620034.667057,-107.415878,30U,-7.834675,3.62729,0.004566,-0.022943,0.002304,2.710243,16
1418840419609263,1,INS_SOLUTION_GOOD,51.758907,-1.260762,107.413791,5735654.87437,620035.665879,-107.413791,30U,-7.80768,3.671893,-0.055123,-0.018106,0.009477,2.704683,16
1418840419859235,1,INS_SOLUTION_GOOD,51.758891,-1.26075,107.433503,5735653.02741,620036.595204,-107.433503,30U,-7.760542,3.722557,-0.03009,-0.018703,0.003686,2.700514,16
1418840420109206,1,INS_SOLUTION_GOOD,51.758873,-1.260736,107.438744,5735651.03604,620037.605592,-107.438744,30U,-7.730529,3.713933,0.005627,-0.018189,-0.000433,2.698888,16
1418840420359176,1,INS_SOLUTION_GOOD,51.758855,-1.260723,107.483687,5735649.13383,620038.524381,-107.483687,30U,-7.729741,3.684294,0.05383,-0.017787,0.000752,2.699659,16
1418840421546538,1,INS_SOLUTION_GOOD,51.758772,-1.260658,107.536014,5735639.98438,620043.236468,-107.536014,30U,-7.575254,3.780493,0.042137,-0.020493,0.003518,2.683151,17
1418840421796510,1,INS_SOLUTION_GOOD,51.758756,-1.260645,107.541153,5735638.19526,620044.183376,-107.541153,30U,-7.521017,3.760735,-0.05366,-0.019851,-0.002243,2.680018,17
1418840422046480,1,INS_SOLUTION_GOOD,51.758738,-1.260631,107.537234,5735636.27255,620045.206177,-107.537234,30U,-7.45589,3.747621,0.040157,-0.015871,-0.00066,2.677929,17
1418840422358944,1,INS_SOLUTION_GOOD,51.758719,-1.260615,107.393322,5735634.11367,620046.376801,-107.393322,30U,-7.420382,3.733646,0.016067,-0.01393,0.001409,2.677909,17
1418840422608915,1,INS_SOLUTION_GOOD,51.758701,-1.2606,107.390509,5735632.21076,620047.392678,-107.390509,30U,-7.402967,3.733209,0.012714,-0.01586,0.003534,2.678447,17
1418840423858769,1,INS_SOLUTION_GOOD,51.758619,-1.260537,107.306378,5735623.18955,620051.998971,-107.306378,30U,-7.303066,3.418969,0.040862,-0.024356,-0.003111,2.708041,18
1418840424108740,1,INS_SOLUTION_GOOD,51.758602,-1.260524,107.297028,5735621.31485,620052.921722,-107.297028,30U,-7.281324,3.345027,0.051572,-0.024756,-0.003965,2.714592,18
1418840424421203,1,INS_SOLUTION_GOOD,51.758582,-1.26051,107.314359,5735619.10441,620053.981605,-107.314359,30U,-7.289426,3.286896,0.049747,-0.023937,-0.008425,2.721434,18
1418840424671175,1,INS_SOLUTION_GOOD,51.758565,-1.260497,107.293092,5735617.22491,620054.877739,-107.293092,30U,-7.332512,3.26153,0.11559,-0.024546,-0.011034,2.72552,18
1418840424983638,1,INS_SOLUTION_GOOD,51.758545,-1.260483,107.258417,5735615.04398,620055.907981,-107.258417,30U,-7.365854,3.266344,0.093143,-0.02593,-0.007212,2.727522,18
1418840426233492,1,INS_SOLUTION_GOOD,51.75846,-1.260422,107.214468,5735605.70951,620060.333866,-107.214468,30U,-7.493379,3.202552,0.286878,-0.030778,0.002245,2.738317,19
1418840426545956,1,INS_SOLUTION_GOOD,51.758439,-1.260407,107.21517,5735603.32853,620061.42068,-107.21517,30U,-7.545486,3.202305,-0.139576,-0.03445,-0.0041,2.744166,19
1418840426858419,1,INS_SOLUTION_GOOD,51.758418,-1.260393,107.206023,5735601.08908,620062.428344,-107.206023,30U,-7.536297,3.152086,0.110202,-0.034533,-0.002218,2.748212,19
1418840427108390,1,INS_SOLUTION_GOOD,51.758401,-1.260382,107.1979,5735599.15891,620063.287935,-107.1979,30U,-7.470027,3.089121,-0.002487,-0.031063,-0.002725,2.751919,19
1418840427420854,1,INS_SOLUTION_GOOD,51.758381,-1.260368,107.166007,5735596.93321,620064.258092,-107.166007,30U,-7.376534,3.018208,0.028554,-0.033358,-0.003969,2.756701,19
1418840428733199,1,INS_SOLUTION_GOOD,51.758295,-1.260313,107.173192,5735587.46059,620068.305215,-107.173192,30U,-6.877131,2.719408,0.046936,-0.034822,-0.006048,2.76867,20
1418840429045664,1,INS_SOLUTION_GOOD,51.758275,-1.260301,107.167275,5735585.34122,620069.198306,-107.167275,30U,-6.483795,2.564245,0.00795,-0.033047,-0.007801,2.766377,20
1418840429358128,1,INS_SOLUTION_GOOD,51.758258,-1.260289,107.239041,5735583.40997,620070.054217,-107.239041,30U,-6.134586,2.455732,0.021397,-0.032309,-0.008076,2.761956,20
1418840429670591,1,INS_SOLUTION_GOOD,51.758241,-1.260278,107.232917,5735581.52065,620070.872519,-107.232917,30U,-5.811687,2.364224,0.026362,-0.033646,-0.008946,2.754937,20
1418840430045548,1,INS_SOLUTION_GOOD,51.758221,-1.260265,107.221394,5735579.40062,620071.810996,-107.221394,30U,-5.468743,2.309803,0.031229,-0.030795,-0.009116,2.740362,20
1418840432232793,1,INS_SOLUTION_GOOD,51.758139,-1.260195,107.009155,5735570.36258,620076.874077,-107.009155,30U,-2.746642,2.157372,0.03089,-0.020107,-0.010842,2.463698,21
1418840432920213,1,INS_SOLUTION_GOOD,51.758125,-1.260174,106.97877,5735568.86493,620078.344174,-106.97877,30U,-1.801367,2.029193,0.05933,-0.019571,-0.010575,2.279906,21
1418840433920096,1,INS_SOLUTION_GOOD,51.758115,-1.26015,106.906605,5735567.7377,620080.01866,-106.906605,30U,-0.592826,1.089718,0.053875,-0.012972,-0.015689,2.058473,21
1418840438669543,1,INS_SOLUTION_GOOD,51.758108,-1.260124,106.799488,5735567.06019,620081.821642,-106.799488,30U,-0.018944,0.148757,0.003703,-0.002398,-0.005658,1.826275,21
1418840443044033,1,INS_SOLUTION_GOOD,51.758105,-1.260095,106.76446,5735566.77904,620083.83087,-106.76446,30U,-0.058368,2.074507,-0.017578,0.008999,0.004961,1.584994,21
1418840445606233,1,INS_SOLUTION_GOOD,51.758158,-1.259989,106.777484,5735572.76907,620090.999989,-106.777484,30U,5.358502,1.739194,0.089125,0.041325,-0.007135,0.292647,22
1418840445981191,1,INS_SOLUTION_GOOD,51.758176,-1.259982,106.753991,5735574.8499,620091.443181,-106.753991,30U,6.096789,1.035681,0.044721,0.031054,-0.007598,0.165237,22
1418840446293654,1,INS_SOLUTION_GOOD,51.758194,-1.25998,106.836949,5735576.85536,620091.559678,-106.836949,30U,6.570375,0.742921,0.088921,0.033697,-0.007491,0.10929,22
1418840446606118,1,INS_SOLUTION_GOOD,51.758214,-1.259977,106.815286,5735579.02762,620091.704969,-106.815286,30U,6.975719,0.521145,0.067706,0.019926,-0.001063,0.078046,22
1418840446918581,1,INS_SOLUTION_GOOD,51.758233,-1.259975,106.81128,5735581.17261,620091.807269,-106.81128,30U,7.300416,0.460351,-0.002633,0.030728,-0.003323,0.061584,22
1418840448230928,1,INS_SOLUTION_GOOD,51.758324,-1.259971,106.668561,5735591.2786,620091.81465,-106.668561,30U,7.774379,0.085662,0.024711,0.014443,-0.010347,0.012695,23
1418840448543392,1,INS_SOLUTION_GOOD,51.758345,-1.259971,106.655907,5735593.60444,620091.774415,-106.655907,30U,7.737773,0.013133,0.038827,0.011555,-0.008801,0.0056,23
1418840448793363,1,INS_SOLUTION_GOOD,51.758363,-1.259971,106.653583,5735595.60606,620091.726995,-106.653583,30U,7.666645,-0.020476,0.033812,0.00828,-0.01443,0.001976,23
1418840449105827,1,INS_SOLUTION_GOOD,51.758385,-1.259971,106.632338,5735598.04395,620091.662835,-106.632338,30U,7.578634,-0.014609,0.066044,0.00662,-0.012878,0.002539,23
1418840449418290,1,INS_SOLUTION_GOOD,51.758406,-1.259971,106.5845,5735600.3651,620091.601677,-106.5845,30U,7.539686,-0.009527,0.054338,0.006954,-0.011685,0.004381,23
1418840450793130,1,INS_SOLUTION_GOOD,51.758497,-1.259971,106.505516,5735610.56802,620091.359368,-106.505516,30U,7.235244,-0.004848,-0.046263,0.003482,-0.006335,0.003926,24
1418840451105592,1,INS_SOLUTION_GOOD,51.758518,-1.259971,106.506493,5735612.86407,620091.303824,-106.506493,30U,7.12143,-0.009836,0.009352,0.009668,-0.003751,0.001952,24
1418840451418057,1,INS_SOLUTION_GOOD,51.758537,-1.259971,106.505062,5735614.93005,620091.267627,-106.505062,30U,7.010133,-0.025349,-0.010589,0.012355,-0.005778,6.28301,24
1418840451730520,1,INS_SOLUTION_GOOD,51.758557,-1.259971,106.507144,5735617.15245,620091.204036,-106.507144,30U,6.889203,-0.048557,0.012083,0.013108,-0.000581,6.281184,24
1418840452042984,1,INS_SOLUTION_GOOD,51.758575,-1.259971,106.519748,5735619.20083,620091.143101,-106.519748,30U,6.774652,-0.053722,-0.073388,0.019038,-0.004371,6.280759,24
1418840453730288,1,INS_SOLUTION_GOOD,51.758666,-1.259971,106.508642,5735629.36771,620090.933608,-106.508642,30U,5.13385,-0.013385,-0.003825,0.025538,-0.005968,0.001134,25
1418840454167737,1,INS_SOLUTION_GOOD,51.758685,-1.25997,106.622852,5735631.41527,620090.93265,-106.622852,30U,4.502213,0.02052,-0.038827,0.022561,-0.00684,0.001281,25
1418840454667678,1,INS_SOLUTION_GOOD,51.758703,-1.25997,106.634741,5735633.48829,620090.884617,-106.634741,30U,3.791776,0.012599,-0.047816,0.018117,-0.005669,0.00253,25
1418840455355098,1,INS_SOLUTION_GOOD,51.758723,-1.25997,106.675208,5735635.63169,620090.852098,-106.675208,30U,2.773844,0.00302,-0.032084,0.014754,-0.003657,0.003149,25
1418840456479967,1,INS_SOLUTION_GOOD,51.758741,-1.259969,106.716486,5735637.69256,620090.832562,-106.716486,30U,1.099145,0.003862,-0.023048,0.019763,-2.4e-05,0.004485,25
1418840465853875,1,INS_SOLUTION_GOOD,51.758831,-1.259971,106.520579,5735647.62105,620090.46422,-106.520579,30U,4.140141,-0.030871,-0.041779,0.024722,0.010094,0.003468,26
1418840466353816,1,INS_SOLUTION_GOOD,51.758851,-1.259972,106.514834,5735649.89062,620090.388585,-106.514834,30U,4.777438,-0.027965,-0.054645,0.02281,0.013227,0.00273,26
1418840466791265,1,INS_SOLUTION_GOOD,51.75887,-1.259972,106.550763,5735652.0493,620090.324277,-106.550763,30U,5.005728,-0.038627,-0.071089,0.026763,0.007311,6.280946,26
1418840467228715,1,INS_BAD_GPS_AGREEMENT,51.75889,-1.259972,106.560281,5735654.28775,620090.254222,-106.560281,30U,5.155938,-0.054797,-0.050322,0.023199,0.010997,6.273053,26
1418840467666164,1,INS_BAD_GPS_AGREEMENT,51.758911,-1.259973,106.592949,5735656.58638,620090.151369,-106.592949,30U,5.300736,-0.133193,-0.098016,0.021546,0.007148,6.264959,26
1418840469415959,1,INS_SOLUTION_GOOD,51.759001,-1.259977,106.727101,5735666.58813,620089.625617,-106.727101,30U,6.267874,-0.273177,-0.067756,0.013961,0.011106,6.245375,27
1418840469728423,1,INS_SOLUTION_GOOD,51.759019,-1.259978,106.752944,5735668.62314,620089.481402,-106.752944,30U,6.473612,-0.328565,-0.067801,0.009742,0.010111,6.240053,27
1418840470103379,1,INS_SOLUTION_GOOD,51.759041,-1.25998,106.781995,5735670.9815,620089.299403,-106.781995,30U,6.646177,-0.383604,-0.072763,0.005532,0.012246,6.233038,27
1418840470415843,1,INS_SOLUTION_GOOD,51.75906,-1.259982,106.813038,5735673.15721,620089.146079,-106.813038,30U,6.745969,-0.425937,-0.090114,0.004601,0.004956,6.227125,27
1418840470728306,1,INS_SOLUTION_GOOD,51.75908,-1.259984,106.827246,5735675.32758,620088.949221,-106.827246,30U,6.846066,-0.48564,-0.042291,-0.002782,0.010118,6.219858,27
1418840472165639,1,INS_SOLUTION_GOOD,51.759171,-1.259996,107.00353,5735685.44691,620087.831085,-107.00353,30U,7.496975,-0.788779,-0.040943,-0.014891,0.006404,6.183394,28
1418840472478103,1,INS_SOLUTION_GOOD,51.759193,-1.26,107.016856,5735687.87121,620087.499969,-107.016856,30U,7.700262,-0.893315,-0.118951,-0.024486,0.012521,6.175222,28
1418840472728073,1,INS_SOLUTION_GOOD,51.759211,-1.260004,107.048586,5735689.88765,620087.211468,-107.048586,30U,7.858166,-0.970735,-0.079401,-0.026673,0.001567,6.168731,28
1418840473040537,1,INS_SOLUTION_GOOD,51.759232,-1.260008,107.053658,5735692.26064,620086.856511,-107.053658,30U,8.002493,-1.037434,-0.023708,-0.020473,0.004976,6.160818,28
1418840473290508,1,INS_SOLUTION_GOOD,51.759252,-1.260012,107.085092,5735694.38937,620086.553923,-107.085092,30U,8.088308,-1.083855,-0.090725,-0.020942,0.00607,6.153428,28
1418840474540363,1,INS_SOLUTION_GOOD,51.759344,-1.260034,107.199412,5735704.65545,620084.775346,-107.199412,30U,8.533151,-1.332077,-0.051836,-0.03057,0.004103,6.133313,29
1418840474790333,1,INS_SOLUTION_GOOD,51.759364,-1.260039,107.214082,5735706.87613,620084.370465,-107.214082,30U,8.622149,-1.361103,-0.094129,-0.025082,0.007858,6.1339,29
1418840475040305,1,INS_SOLUTION_GOOD,51.759383,-1.260044,107.2388,5735708.94531,620083.99594,-107.2388,30U,8.698836,-1.357491,-0.07941,-0.022938,0.004738,6.134924,29
