timestamp,burst,ins_status,latitude,longitude,altitude,northing,easting,down,utm_zone,velocity_north,velocity_east,velocity_down,roll,pitch,yaw,serie
1422953216474620,1,INS_SOLUTION_GOOD,51.7599,-1.261294,111.553113,5735764.32779,619996.378801,-111.553113,30U,-5.631601,1.731357,0.104125,0.025195,-0.01606,2.853344,10
1422953216849571,1,INS_SOLUTION_GOOD,51.75988,-1.261284,111.522292,5735762.20825,619997.087078,-111.522292,30U,-5.622729,1.708883,0.086815,0.013132,-0.017177,2.856954,10
1422953217224522,1,INS_SOLUTION_GOOD,51.759861,-1.261276,111.501525,5735760.12339,619997.723383,-111.501525,30U,-5.632135,1.718408,0.091068,0.010441,-0.02034,2.859374,10
1422953217599472,1,INS_SOLUTION_GOOD,51.759842,-1.261266,111.460374,5735757.99067,619998.41278,-111.460374,30U,-5.678885,1.658782,0.132162,0.020427,-0.020897,2.860057,10
1422953219224259,1,INS_SOLUTION_GOOD,51.759757,-1.261228,111.398761,5735748.62426,620001.307081,-111.398761,30U,-5.800463,1.641316,0.118046,0.019872,-0.023679,2.873949,11
1422953219599210,1,INS_SOLUTION_GOOD,51.759738,-1.261219,111.344922,5735746.42849,620001.986256,-111.344922,30U,-5.839543,1.659295,0.139739,0.016013,-0.01919,2.87435,11
1422953219974160,1,INS_SOLUTION_GOOD,51.759718,-1.261209,111.305533,5735744.21936,620002.669208,-111.305533,30U,-5.878854,1.663535,0.149314,0.013239,-0.017306,2.875274,11
1422953220349111,1,INS_SOLUTION_GOOD,51.759697,-1.2612,111.298981,5735741.92743,620003.367401,-111.298981,30U,-5.909616,1.674316,0.119897,0.009268,-0.018256,2.874069,11
1422953220724062,1,INS_SOLUTION_GOOD,51.759678,-1.261191,111.259195,5735739.81647,620004.026004,-111.259195,30U,-5.910475,1.681613,0.102085,0.004399,-0.012203,2.87312,11
1422953222348850,1,INS_SOLUTION_GOOD,51.75959,-1.261152,111.282439,5735730.11213,620007.002194,-111.282439,30U,-5.639279,1.697313,0.050009,-0.009784,-0.016901,2.859497,12
1422953222723800,1,INS_SOLUTION_GOOD,51.759572,-1.261143,111.24681,5735728.11786,620007.657303,-111.24681,30U,-5.524896,1.667888,0.056278,-0.011907,-0.014087,2.856489,12
1422953223098751,1,INS_SOLUTION_GOOD,51.759552,-1.261134,111.361582,5735725.94023,620008.312407,-111.361582,30U,-5.407728,1.62132,0.075968,-0.011467,-0.01659,2.852997,12
1422953223473701,1,INS_SOLUTION_GOOD,51.759534,-1.261125,111.334359,5735723.93147,620008.989175,-111.334359,30U,-5.271822,1.623553,0.093898,-0.018517,-0.0173,2.851665,12
1422953223911145,1,INS_SOLUTION_GOOD,51.759513,-1.261115,111.298096,5735721.66832,620009.749819,-111.298096,30U,-5.066368,1.635025,0.055476,-0.015886,-0.020079,2.848312,12
1422953225973374,1,INS_SOLUTION_GOOD,51.759427,-1.261073,111.37325,5735712.17885,620012.871752,-111.37325,30U,-4.101685,1.3662,0.052382,-0.018365,-0.013982,2.831558,13
1422953226473308,1,INS_SOLUTION_GOOD,51.759408,-1.261064,111.473479,5735710.0798,620013.555964,-111.473479,30U,-3.895973,1.292262,0.044213,-0.014634,-0.012301,2.827586,13
1422953227035734,1,INS_SOLUTION_GOOD,51.75939,-1.261053,111.452113,5735708.00046,620014.311136,-111.452113,30U,-3.61856,1.182279,0.005352,-0.021338,-0.012593,2.823485,13
1422953227598160,1,INS_SOLUTION_GOOD,51.759371,-1.261044,111.506235,5735705.94273,620015.007234,-111.506235,30U,-3.477165,1.170233,0.021889,-0.035229,-0.019811,2.821783,13
1422953228160587,1,INS_SOLUTION_GOOD,51.759352,-1.261035,111.596999,5735703.86847,620015.692518,-111.596999,30U,-3.638053,1.252377,0.102638,-0.035549,-0.017911,2.824196,13
1422953230472783,1,INS_SOLUTION_GOOD,51.759265,-1.260989,111.696444,5735694.27617,620019.078399,-111.696444,30U,-4.449027,1.453046,0.038346,-0.034419,-0.016199,2.822466,14
1422953230910226,1,INS_SOLUTION_GOOD,51.759247,-1.260979,111.666431,5735692.31403,620019.796665,-111.666431,30U,-4.562867,1.541465,0.088594,-0.04054,-0.002842,2.822251,14
1422953231347668,1,INS_SOLUTION_GOOD,51.759229,-1.26097,111.774056,5735690.28067,620020.480248,-111.774056,30U,-4.662244,1.574756,0.044675,-0.028519,-0.009695,2.819258,14
1422953231785111,1,INS_SOLUTION_GOOD,51.75921,-1.26096,111.761066,5735688.22568,620021.23771,-111.761066,30U,-4.758062,1.650766,-0.025117,-0.030467,-0.010452,2.815189,14
1422953232160062,1,INS_SOLUTION_GOOD,51.759193,-1.26095,111.841568,5735686.35618,620021.972325,-111.841568,30U,-4.840067,1.690437,0.002948,-0.022462,-0.009234,2.810666,14
1422953234034816,1,INS_SOLUTION_GOOD,51.759108,-1.260899,111.885805,5735676.94112,620025.69331,-111.885805,30U,-5.208169,1.990551,-0.010387,-0.01966,-0.012589,2.782588,15
1422953234409767,1,INS_SOLUTION_GOOD,51.759089,-1.260887,111.955064,5735674.90576,620026.566457,-111.955064,30U,-5.261811,2.079131,0.014451,-0.01789,-0.016865,2.772427,15
1422953234784717,1,INS_SOLUTION_GOOD,51.759072,-1.260876,111.933987,5735673.02104,620027.371297,-111.933987,30U,-5.317964,2.155063,0.052132,-0.019268,-0.010023,2.758299,15
1422953235159669,1,INS_SOLUTION_GOOD,51.759054,-1.260863,111.966376,5735670.95996,620028.317582,-111.966376,30U,-5.391644,2.301333,0.020945,-0.026106,-0.007955,2.745612,15
1422953235534619,1,INS_SOLUTION_GOOD,51.759035,-1.26085,111.969436,5735668.92709,620029.255445,-111.969436,30U,-5.418559,2.385542,0.034977,-0.028979,-0.010746,2.73255,15
1422953236846947,1,INS_SOLUTION_GOOD,51.758972,-1.260801,111.965614,5735661.95751,620032.823164,-111.965614,30U,-5.369143,2.710937,-0.06045,-0.031549,-0.005085,2.681484,16
1422953237221898,1,INS_SOLUTION_GOOD,51.758953,-1.260786,111.956977,5735659.94363,620033.954021,-111.956977,30U,-5.260605,2.758886,-0.016721,-0.025575,-0.008879,2.665092,16
1422953237596849,1,INS_SOLUTION_GOOD,51.758936,-1.26077,111.958621,5735658.00239,620035.052603,-111.958621,30U,-5.09387,2.773862,0.028374,-0.036043,-0.01217,2.658757,16
1422953237971800,1,INS_SOLUTION_GOOD,51.758918,-1.260755,111.947839,5735656.10752,620036.123226,-111.947839,30U,-4.970961,2.702374,0.030227,-0.034136,-0.004728,2.660338,16
1422953238346750,1,INS_SOLUTION_GOOD,51.758902,-1.260742,112.057268,5735654.26094,620037.084222,-112.057268,30U,-4.867798,2.59213,0.00172,-0.038087,-0.008274,2.664101,16
1422953240283997,1,INS_SOLUTION_GOOD,51.758821,-1.260673,112.05834,5735645.35043,620042.069392,-112.05834,30U,-4.550742,2.300631,-0.041863,-0.030031,-0.006637,2.670368,17
1422953240721439,1,INS_SOLUTION_GOOD,51.758803,-1.260658,112.059393,5735643.39074,620043.15617,-112.059393,30U,-4.509589,2.363588,-0.004986,-0.02919,-0.011977,2.668036,17
1422953241158881,1,INS_SOLUTION_GOOD,51.758784,-1.260643,112.071983,5735641.36767,620044.260928,-112.071983,30U,-4.537457,2.407382,-0.053574,-0.028639,-0.007453,2.663097,17
1422953241596324,1,INS_SOLUTION_GOOD,51.758766,-1.260627,112.07017,5735639.38574,620045.37932,-112.07017,30U,-4.575273,2.494603,-0.000788,-0.031526,-0.010967,2.664164,17
1422953242033766,1,INS_SOLUTION_GOOD,51.758748,-1.260612,112.055335,5735637.36496,620046.500766,-112.055335,30U,-4.678596,2.439396,-0.026092,-0.02437,-0.003163,2.67268,17
1422953243908520,1,INS_SOLUTION_GOOD,51.758666,-1.260547,112.23018,5735628.36237,620051.146726,-112.23018,30U,-4.930064,2.312239,-0.032786,-0.03763,-0.009879,2.706626,18
1422953244283471,1,INS_SOLUTION_GOOD,51.758649,-1.260535,112.215116,5735626.47861,620052.040956,-112.215116,30U,-4.901874,2.295432,0.009372,-0.040964,-0.008729,2.713964,18
1422953244658423,1,INS_SOLUTION_GOOD,51.758632,-1.260523,112.214776,5735624.64035,620052.944739,-112.214776,30U,-4.8847,2.245466,0.007992,-0.03805,-0.009696,2.720401,18
1422953245033374,1,INS_SOLUTION_GOOD,51.758615,-1.26051,112.213401,5735622.80002,620053.836329,-112.213401,30U,-4.921904,2.211517,0.012097,-0.037995,-0.011279,2.7266,18
1422953245470816,1,INS_SOLUTION_GOOD,51.758596,-1.260496,112.144393,5735620.66546,620054.854268,-112.144393,30U,-4.934021,2.176514,0.040343,-0.034334,-0.01455,2.733535,18
1422953247408062,1,INS_SOLUTION_GOOD,51.758511,-1.260441,112.164905,5735611.35717,620058.920663,-112.164905,30U,-4.685573,1.911221,0.07254,-0.03718,-0.018095,2.757877,19
1422953247845504,1,INS_SOLUTION_GOOD,51.758493,-1.260429,112.140055,5735609.32131,620059.812374,-112.140055,30U,-4.677268,1.882973,-0.007815,-0.039993,-0.020014,2.762253,19
1422953248282947,1,INS_SOLUTION_GOOD,51.758474,-1.260416,112.071835,5735607.29165,620060.730034,-112.071835,30U,-4.663741,1.903331,0.079006,-0.038348,-0.01155,2.764866,19
1422953248720389,1,INS_SOLUTION_GOOD,51.758456,-1.260404,112.053827,5735605.25018,620061.608416,-112.053827,30U,-4.673844,1.915084,-0.103217,-0.037906,-0.007629,2.7633,19
1422953249157833,1,INS_SOLUTION_GOOD,51.758437,-1.260392,111.974087,5735603.13606,620062.507906,-111.974087,30U,-4.699194,1.910842,0.042513,-0.043032,-0.009739,2.760798,19
1422953251157571,1,INS_SOLUTION_GOOD,51.75835,-1.260337,111.975386,5735593.60678,620066.50405,-111.975386,30U,-4.80129,1.909146,0.083899,-0.039834,-0.014042,2.768811,20
1422953251595013,1,INS_SOLUTION_GOOD,51.758331,-1.260325,111.966493,5735591.51558,620067.39013,-111.966493,30U,-4.795455,1.881635,0.023881,-0.038978,-0.01657,2.772085,20
1422953252032455,1,INS_SOLUTION_GOOD,51.758312,-1.260313,111.948228,5735589.43255,620068.265482,-111.948228,30U,-4.769028,1.852117,0.009006,-0.041233,-0.013797,2.774866,20
1422953252469898,1,INS_SOLUTION_GOOD,51.758293,-1.260302,111.88788,5735587.30925,620069.103159,-111.88788,30U,-4.724238,1.826433,0.00885,-0.042195,-0.010354,2.778392,20
1422953252907340,1,INS_SOLUTION_GOOD,51.758275,-1.260291,111.8879,5735585.35724,620069.907033,-111.8879,30U,-4.650276,1.778068,0.006454,-0.041556,-0.010666,2.78171,20
1422953255282030,1,INS_SOLUTION_GOOD,51.758183,-1.260234,111.828043,5735575.12853,620074.094376,-111.828043,30U,-3.791388,1.626671,0.006463,-0.039758,-0.01435,2.734385,21
1422953255844455,1,INS_SOLUTION_GOOD,51.758165,-1.26022,111.822284,5735573.16603,620075.071398,-111.822284,30U,-3.338842,1.729002,0.01765,-0.036572,-0.015339,2.654884,21
1422953256406882,1,INS_SOLUTION_GOOD,51.758149,-1.260204,111.759293,5735571.43073,620076.194682,-111.759293,30U,-2.965935,2.007375,0.018977,-0.033068,-0.016202,2.53523,21
1422953257031799,1,INS_SOLUTION_GOOD,51.758133,-1.260185,111.745091,5735569.75299,620077.595699,-111.745091,30U,-2.354733,2.246502,0.019652,-0.012952,-0.019521,2.362882,21
1422953257719209,1,INS_SOLUTION_GOOD,51.758122,-1.260161,111.700839,5735568.47132,620079.239401,-111.700839,30U,-1.587124,2.329573,0.014782,-0.016543,-0.018941,2.152427,21
1422953260906291,1,INS_SOLUTION_GOOD,51.75812,-1.260023,111.618965,5735568.55428,620088.813194,-111.618965,30U,2.232762,3.404446,0.007464,0.021423,-0.013499,0.958304,22
1422953261406226,1,INS_SOLUTION_GOOD,51.758133,-1.26,111.618867,5735569.99117,620090.336549,-111.618867,30U,3.262187,2.925438,0.100805,0.013566,-0.0247,0.704021,22
1422953261906162,1,INS_SOLUTION_GOOD,51.75815,-1.259981,111.588685,5735571.89337,620091.583709,-111.588685,30U,4.225361,2.13574,0.084202,0.036697,-0.021386,0.444354,22
1422953262343603,1,INS_SOLUTION_GOOD,51.758168,-1.259971,111.52476,5735573.97334,620092.230811,-111.52476,30U,4.96222,1.267149,0.035492,0.040544,-0.019442,0.225882,22
1422953262718554,1,INS_SOLUTION_GOOD,51.758186,-1.259966,111.506,5735575.96503,620092.52029,-111.506,30U,5.453589,0.595731,0.097256,0.025907,-0.020589,0.094204,22
1422953264405834,1,INS_SOLUTION_GOOD,51.758277,-1.259965,111.420079,5735586.10699,620092.404175,-111.420079,30U,6.43735,0.000831,0.039339,0.008692,-0.014394,0.004429,23
1422953264718291,1,INS_SOLUTION_GOOD,51.758296,-1.259964,111.416599,5735588.18436,620092.362501,-111.416599,30U,6.551227,0.035397,0.024941,0.007573,-0.017551,0.007409,23
1422953265030751,1,INS_SOLUTION_GOOD,51.758315,-1.259964,111.403137,5735590.29422,620092.325116,-111.403137,30U,6.637468,0.055663,0.040791,0.006812,-0.015514,0.010373,23
1422953265343210,1,INS_SOLUTION_GOOD,51.758333,-1.259964,111.330421,5735592.3061,620092.303612,-111.330421,30U,6.69956,0.049359,0.031965,0.006571,-0.0148,0.010544,23
1422953265655668,1,INS_SOLUTION_GOOD,51.758352,-1.259964,111.321909,5735594.46039,620092.268251,-111.321909,30U,6.769548,0.03322,0.029505,0.003717,-0.017399,0.00924,23
1422953267155472,1,INS_SOLUTION_GOOD,51.758445,-1.259963,111.270401,5735604.80806,620092.063146,-111.270401,30U,7.051123,0.011476,0.011533,-0.006458,-0.014597,0.005136,24
1422953267467931,1,INS_SOLUTION_GOOD,51.758464,-1.259963,111.264561,5735606.92893,620092.015245,-111.264561,30U,7.094373,0.024469,0.013921,-0.008427,-0.014478,0.007072,24
1422953267780390,1,INS_SOLUTION_GOOD,51.758485,-1.259963,111.257818,5735609.20512,620091.970865,-111.257818,30U,7.135701,0.003319,0.006383,-0.003976,-0.009496,0.006304,24
1422953268092849,1,INS_SOLUTION_GOOD,51.758506,-1.259963,111.264059,5735611.49322,620091.918945,-111.264059,30U,7.169477,0.002987,-0.006174,-0.002767,-0.010973,0.005593,24
1422953268405308,1,INS_SOLUTION_GOOD,51.758525,-1.259962,111.252372,5735613.64754,620091.912322,-111.252372,30U,7.19551,-0.001126,-0.01888,0.00497,-0.009188,0.004616,24
1422953269842619,1,INS_SOLUTION_GOOD,51.758619,-1.259962,111.32474,5735624.06502,620091.675408,-111.32474,30U,7.322344,-0.057353,-0.027427,0.015927,-0.012401,6.282407,25
1422953270155079,1,INS_SOLUTION_GOOD,51.758639,-1.259962,111.347492,5735626.38419,620091.621107,-111.347492,30U,7.354598,-0.041433,0.00589,0.022691,-0.00904,6.281174,25
1422953270467538,1,INS_SOLUTION_GOOD,51.758659,-1.259962,111.35628,5735628.59261,620091.551775,-111.35628,30U,7.378183,-0.051126,-0.039343,0.018304,-0.009853,6.279875,25
1422953270779996,1,INS_SOLUTION_GOOD,51.758681,-1.259963,111.365229,5735630.95477,620091.473722,-111.365229,30U,7.3963,-0.089966,-0.028222,0.015324,-0.008245,6.279453,25
1422953271092456,1,INS_SOLUTION_GOOD,51.758702,-1.259963,111.392765,5735633.32156,620091.417312,-111.392765,30U,7.413426,-0.09566,-0.0347,0.012237,-0.006468,6.27883,25
1422953272779736,1,INS_SOLUTION_GOOD,51.758816,-1.259965,111.481708,5735646.07022,620090.964665,-111.481708,30U,7.772124,-0.102595,-0.0698,0.019576,-0.007499,6.275325,26
1422953273029701,1,INS_SOLUTION_GOOD,51.758835,-1.259965,111.471621,5735648.07656,620090.898235,-111.471621,30U,7.800541,-0.110823,-0.027808,0.017529,-0.004892,6.274044,26
1422953273342161,1,INS_SOLUTION_GOOD,51.758856,-1.259966,111.490643,5735650.41877,620090.803392,-111.490643,30U,7.823674,-0.136557,-0.080974,0.01637,-0.00128,6.27284,26
1422953273592128,1,INS_SOLUTION_GOOD,51.758874,-1.259966,111.518059,5735652.45128,620090.71835,-111.518059,30U,7.826491,-0.149655,-0.105161,0.018764,-0.003827,6.270357,26
1422953273904587,1,INS_SOLUTION_GOOD,51.758895,-1.259967,111.541216,5735654.79728,620090.610751,-111.541216,30U,7.828616,-0.181521,-0.069402,0.011563,-0.00051,6.267003,26
1422953275216915,1,INS_SOLUTION_GOOD,51.758987,-1.259969,111.614964,5735665.07065,620090.178373,-111.614964,30U,7.796053,-0.322585,-0.084954,0.008355,-0.001658,6.248649,27
1422953275529374,1,INS_SOLUTION_GOOD,51.75901,-1.259971,111.644189,5735667.55816,620090.007722,-111.644189,30U,7.778235,-0.37154,-0.084421,0.005396,-0.000747,6.242946,27
1422953275841834,1,INS_SOLUTION_GOOD,51.759031,-1.259973,111.672042,5735669.8845,620089.832759,-111.672042,30U,7.749319,-0.425751,-0.090589,0.000171,-0.001426,6.237172,27
1422953276091800,1,INS_SOLUTION_GOOD,51.759049,-1.259974,111.709087,5735671.87977,620089.706786,-111.709087,30U,7.729921,-0.468967,-0.073126,-0.002961,0.000457,6.230648,27
1422953276404259,1,INS_SOLUTION_GOOD,51.75907,-1.259976,111.744163,5735674.18783,620089.50379,-111.744163,30U,7.69401,-0.521927,-0.061002,-0.002179,-0.005048,6.223761,27
1422953277716587,1,INS_SOLUTION_GOOD,51.75916,-1.259989,111.888599,5735684.19103,620088.376443,-111.888599,30U,7.549563,-0.815877,-0.073213,-0.018031,-0.004734,6.187454,28
1422953278029046,1,INS_SOLUTION_GOOD,51.759181,-1.259993,111.910128,5735686.58546,620088.074523,-111.910128,30U,7.510698,-0.867942,0.002672,-0.025632,-0.002454,6.177595,28
1422953278341505,1,INS_SOLUTION_GOOD,51.759201,-1.259996,111.930349,5735688.82485,620087.747431,-111.930349,30U,7.471129,-0.924431,-0.15231,-0.031297,-0.002009,6.170271,28
1422953278653964,1,INS_SOLUTION_GOOD,51.759223,-1.260001,111.961285,5735691.20488,620087.381747,-111.961285,30U,7.469358,-0.986665,0.004561,-0.033696,-0.010101,6.164304,28
1422953278966423,1,INS_SOLUTION_GOOD,51.759243,-1.260005,111.964219,5735693.44306,620087.028483,-111.964219,30U,7.498153,-1.047003,-0.05102,-0.031434,-0.002911,6.159569,28
1422953280278751,1,INS_SOLUTION_GOOD,51.759333,-1.260024,112.18505,5735703.37388,620085.495794,-112.18505,30U,7.660183,-1.181227,-0.050933,-0.035966,-0.003303,6.1428,29
1422953280591210,1,INS_SOLUTION_GOOD,51.759355,-1.26003,112.208788,5735705.82619,620085.058822,-112.208788,30U,7.742236,-1.165127,-0.083748,-0.033365,-0.0021,6.140778,29
1422953280903669,1,INS_SOLUTION_GOOD,51.759376,-1.260035,112.235493,5735708.14881,620084.642181,-112.235493,30U,7.820005,-1.187001,-0.118916,-0.031976,-0.002364,6.141808,29
1422953281153637,1,INS_SOLUTION_GOOD,51.759395,-1.260038,112.200704,5735710.25362,620084.349055,-112.200704,30U,7.903615,-1.208773,-0.071808,-0.026497,-0.003197,6.142479,29
1422953281466095,1,INS_SOLUTION_GOOD,51.759416,-1.260044,112.224001,5735712.62963,620083.92865,-112.224001,30U,8.008551,-1.205771,-0.071031,-0.022339,-0.009009,6.143245,29
1422953282653440,1,INS_SOLUTION_GOOD,51.759506,-1.260064,112.256932,5735722.55452,620082.247573,-112.256932,30U,8.585168,-1.228332,0.01829,-0.011814,-0.018211,6.151415,30
1422953282903407,1,INS_SOLUTION_GOOD,51.759524,-1.260069,112.244742,5735724.62276,620081.902358,-112.244742,30U,8.719862,-1.244569,0.069192,-0.01213,-0.017558,6.154129,30
1422953283153374,1,INS_SOLUTION_GOOD,51.759545,-1.260072,112.213594,5735726.93675,620081.620646,-112.213594,30U,8.860012,-1.199448,0.044928,-0.01121,-0.015447,6.158332,30
1422953283403341,1,INS_SOLUTION_GOOD,51.759564,-1.260076,112.207126,5735729.06624,620081.284572,-112.207126,30U,8.952434,-1.17205,0.011475,-0.009203,-0.015393,6.162567,30
1422953283653309,1,INS_SOLUTION_GOOD,51.759585,-1.260081,112.201231,5735731.39571,620080.926862,-112.201231,30U,9.033403,-1.150466,0.031288,-0.009643,-0.014452,6.166934,30
1422953284778161,1,INS_SOLUTION_GOOD,51.759677,-1.260096,112.242078,5735741.53589,620079.647768,-112.242078,30U,9.129138,-0.943995,0.041952,-0.01744,-0.020861,6.191,31
1422953285028129,1,INS_SOLUTION_GOOD,51.759697,-1.260099,112.230576,5735743.72101,620079.376832,-112.230576,30U,9.137905,-0.889137,0.098564,-0.00889,-0.022485,6.194852,31
1422953285278096,1,INS_SOLUTION_GOOD,51.759718,-1.2601,112.337251,5735746.07207,620079.230756,-112.337251,30U,9.13412,-0.856593,-0.01074,-0.003069,-0.014882,6.195933,31
